aReplica,Periodo,SumaW0,SumaW1,SumaW2,SumaW3,SumaW4,SumaW5,SumaW6,SumaW7,SumaW8,SumaW9,TotalDur,BI_W0,BI_W1,BI_W2,BI_W3,BI_W4,BI_W5,BI_W6,BI_W7,BI_W8,BI_W9,BI_Sistema,EstacionCuelloBotella,Producto1,Producto2,Producto3,TotalProductos
6,47,1.735451,2.4451,0.368123,0.371859,0.372142,5.675903,0.031228,0.338013,0.061594,0.265696,11.665109,0.148772806,0.209607986,0.031557613,0.031877885,0.031902145,0.486570936,0.002677043,0.028976412,0.005280191,0.022776984,0.486570936,W5,17,4,8,29
6,48,1.113501,4.429159,0.733254,0.7482,0.721765,10.244957,0.066074,0.949189,0.265209,1.507643,20.778951,0.053587931,0.213156044,0.035288307,0.036007592,0.034735392,0.493044957,0.003179853,0.045680314,0.012763349,0.072556261,0.493044957,W5,38,14,2,54
6,49,3.08417,2.303163,0.432811,0.420643,0.444416,0.873855,0.037891,0.461372,0.143226,0.843883,9.04543,0.340964443,0.254621726,0.047848582,0.046503372,0.04913155,0.096607348,0.004188966,0.051006088,0.015834073,0.093293851,0.340964443,W0,26,5,5,36
6,50,0.973161,3.555723,0.28469,0.257568,0.286411,0.734448,0.023418,0.260853,0.045949,0.206261,6.628482,0.146815063,0.536430966,0.042949502,0.038857766,0.043209139,0.11080184,0.003532936,0.039353354,0.006932055,0.031117381,0.536430966,W1,12,3,4,19
7,0,0.323213,0.311692,0.133595,0.123996,0.131246,0.161098,0.008643,0.092597,0.031601,0.15447,1.472151,0.219551527,0.211725563,0.090748164,0.084227773,0.089152539,0.109430351,0.005871001,0.062899118,0.021465869,0.104928095,0.219551527,W0,6,5,4,15
7,1,0.758582,1.692601,0.500473,0.497777,0.514452,1.176684,0.044198,0.514943,0.114391,0.503261,6.317362,0.120078919,0.267928449,0.079221833,0.078795073,0.081434624,0.186261924,0.006996275,0.081512346,0.0181074,0.079663157,0.267928449,W1,26,11,6,43
7,2,0.629542,1.758862,0.44859,0.496274,0.463079,0.630812,0.037015,0.434568,0.11497,0.540465,5.554177,0.113345686,0.316673739,0.080766241,0.089351492,0.083374909,0.113574342,0.006664354,0.078241655,0.020699736,0.097307846,0.316673739,W1,23,9,3,35
7,3,1.098947,2.288487,0.535644,0.52181,0.535803,1.988284,0.047659,0.523216,0.12905,0.679053,8.347953,0.131642691,0.274137504,0.064164712,0.062507539,0.064183759,0.238176233,0.005709064,0.062675964,0.01545888,0.081343654,0.274137504,W1,31,7,4,42
7,4,0.79346,2.860104,0.450443,0.438172,0.44981,2.803097,0.039096,0.500242,0.081103,0.433981,8.849508,0.089661482,0.323193561,0.050900344,0.049513713,0.050828814,0.316751734,0.004417873,0.056527662,0.00916469,0.049040127,0.323193561,W1,21,7,5,33
7,5,1.344399,4.543165,0.615821,0.605062,0.600231,2.680688,0.052577,0.627818,0.131822,0.654511,11.856094,0.113393079,0.38319239,0.051941305,0.05103384,0.05062637,0.226102121,0.004434597,0.05295319,0.011118502,0.055204606,0.38319239,W1,29,10,7,46
7,6,1.037048,1.155313,0.433309,0.423106,0.447209,0.609046,0.036034,0.405867,0.144077,0.691073,5.382082,0.192685284,0.214659123,0.08050955,0.078613815,0.083092194,0.113161784,0.006695179,0.07541078,0.026769752,0.12840254,0.214659123,W1,27,5,6,38
7,7,0.694306,2.541055,0.465909,0.477581,0.465547,1.492765,0.035926,0.491093,0.133132,0.657563,7.454877,0.093134468,0.340858072,0.062497208,0.064062895,0.062448649,0.200240058,0.004819127,0.065875399,0.017858376,0.088205748,0.340858072,W1,31,6,3,40
7,8,0.819757,1.310688,0.450807,0.441744,0.440338,1.27876,0.035702,0.419854,0.166871,0.730865,6.095386,0.134488119,0.215029532,0.073958729,0.072471866,0.0722412,0.209791472,0.005857217,0.068880625,0.027376609,0.11990463,0.215029532,W1,28,11,4,43
7,9,1.229362,1.098155,0.416023,0.40922,0.413838,1.080549,0.036312,0.432344,0.145589,0.594394,5.855786,0.209939707,0.187533322,0.071044775,0.069883018,0.07067164,0.184526723,0.006201046,0.073831933,0.024862418,0.101505417,0.209939707,W0,24,10,5,39
7,10,1.151561,2.012358,0.482368,0.452735,0.499598,0.841862,0.035924,0.455032,0.126044,0.619165,6.676647,0.172475945,0.301402485,0.072247043,0.067808737,0.074827679,0.126090536,0.005380545,0.068152772,0.018878338,0.09273592,0.301402485,W1,32,7,2,41
7,11,0.514915,1.53116,0.484744,0.463373,0.485047,3.144163,0.043914,0.583144,0.142094,0.69357,8.086124,0.06367884,0.189356483,0.059947634,0.057304711,0.059985105,0.388834378,0.005430785,0.072116628,0.017572572,0.085772862,0.388834378,W5,24,9,5,38
7,12,0.875023,1.697113,0.434822,0.422723,0.431968,1.301867,0.037715,0.559425,0.100822,0.507703,6.369181,0.137383912,0.266457022,0.068269688,0.066370072,0.067821593,0.204401005,0.005921483,0.087833114,0.015829665,0.079712447,0.266457022,W1,27,8,4,39
7,13,1.205208,1.16943,0.482783,0.458392,0.491163,1.182022,0.039199,0.527063,0.177909,1.39667,7.129839,0.169037197,0.164019131,0.06771303,0.064292055,0.068888372,0.16578523,0.00549788,0.073923549,0.024952737,0.195890819,0.195890819,W9,23,13,5,41
7,14,0.985082,1.662035,0.449717,0.459839,0.449966,0.532538,0.032934,0.356223,0.17552,1.015504,6.119358,0.160977998,0.271602838,0.073490879,0.075144974,0.07353157,0.087025142,0.005381937,0.058212479,0.028682747,0.165949435,0.271602838,W1,28,9,2,39
7,15,0.919035,3.949699,0.550824,0.522456,0.552773,1.21395,0.040625,0.648337,0.141102,0.571679,9.11048,0.100876683,0.433533579,0.060460481,0.057346704,0.06067441,0.133247644,0.00445915,0.071163868,0.015487878,0.062749603,0.433533579,W1,30,6,5,41
7,16,0.812053,1.565167,0.481777,0.474309,0.492987,1.402262,0.038431,0.446865,0.145624,0.685172,6.544647,0.124078961,0.239152242,0.073613902,0.072472816,0.075326752,0.214260907,0.005872127,0.068279466,0.022250856,0.104691972,0.239152242,W1,30,5,6,41
7,17,1.712226,1.607372,0.434343,0.422938,0.427288,0.611181,0.035301,0.340635,0.150864,0.935109,6.677257,0.256426554,0.240723399,0.065048118,0.063340081,0.063991546,0.091531747,0.005286752,0.051014211,0.022593709,0.140043883,0.256426554,W0,26,8,5,39
7,18,0.812014,2.363061,0.482454,0.507526,0.480764,1.719757,0.045015,0.51808,0.143423,0.632183,7.704277,0.10539782,0.30672067,0.06262158,0.065875876,0.062402222,0.223221076,0.005842858,0.067245765,0.018616023,0.08205611,0.30672067,W1,31,7,2,40
7,19,1.052204,1.947807,0.46674,0.477571,0.473499,1.162339,0.039681,0.450759,0.125459,0.75502,6.951079,0.151372758,0.280216496,0.06714641,0.068704585,0.068118777,0.167217061,0.00570861,0.064847342,0.018048853,0.108619108,0.280216496,W1,26,12,3,41
7,20,0.777592,2.969855,0.516559,0.513856,0.517038,1.605213,0.045428,0.596889,0.134685,0.557348,8.234463,0.094431416,0.360661648,0.062731352,0.062403098,0.062789523,0.194938395,0.005516814,0.072486694,0.016356258,0.067684802,0.360661648,W1,24,12,6,42
7,21,0.785848,1.49578,0.485777,0.47543,0.478248,2.230917,0.047089,0.581159,0.134158,0.553721,7.268127,0.108122492,0.205799926,0.066836614,0.065413001,0.065800721,0.306945242,0.006478836,0.07995994,0.018458401,0.076184827,0.306945242,W5,27,6,4,37
7,22,0.78222,1.599342,0.401368,0.419447,0.39783,3.70027,0.02966,0.346675,0.096659,0.466279,8.23975,0.094932492,0.194100792,0.048711187,0.050905307,0.048281805,0.449075518,0.003599624,0.042073485,0.011730817,0.056588974,0.449075518,W5,25,3,3,31
7,23,1.625961,2.966044,0.566531,0.581872,0.553454,6.163374,0.050498,0.640035,0.175755,0.821405,14.144929,0.1149501,0.209689564,0.04005188,0.041136438,0.039127379,0.435730289,0.003570043,0.045248371,0.012425301,0.058070634,0.435730289,W5,29,13,4,46
7,24,0.989437,1.53759,0.483363,0.470792,0.501174,3.605115,0.040121,0.573676,0.13668,0.609364,8.947312,0.110584833,0.171849378,0.054023264,0.052618261,0.056013918,0.402927158,0.00448414,0.064117134,0.015276096,0.068105818,0.402927158,W5,26,11,3,40
7,25,1.010554,2.370105,0.53308,0.507155,0.520229,1.066947,0.039439,0.496176,0.163384,0.745078,7.452147,0.135605752,0.318043243,0.071533747,0.068054884,0.069809278,0.143173102,0.0052923,0.066581617,0.02192442,0.099981656,0.318043243,W1,31,10,4,45
7,26,2.862639,1.817973,0.399216,0.415173,0.386205,1.215786,0.037119,0.452806,0.10772,0.547259,8.241896,0.347327727,0.220577037,0.048437398,0.050373482,0.046858757,0.147512902,0.004503697,0.054939543,0.013069808,0.066399649,0.347327727,W0,23,9,1,33
7,27,4.595491,3.316429,0.532617,0.539948,0.529423,2.807217,0.053843,0.834826,0.136332,0.624806,13.970932,0.328932315,0.237380656,0.038123226,0.038647958,0.037894609,0.200932694,0.00385393,0.059754496,0.009758261,0.044721855,0.328932315,W0,27,7,4,38
7,28,1.791038,6.450481,0.450852,0.433412,0.454423,4.166042,0.046009,0.496926,0.160663,0.684892,15.134738,0.118339544,0.426203678,0.029789217,0.028636901,0.030025165,0.275263569,0.00303996,0.032833472,0.010615512,0.04525298,0.426203678,W1,22,10,3,35
7,29,1.909994,7.215085,0.499333,0.503638,0.505978,4.955209,0.037236,0.437359,0.11615,0.596487,16.776469,0.113849583,0.430071727,0.029763891,0.030020501,0.030159982,0.295366623,0.002219537,0.026069789,0.006923388,0.035554979,0.430071727,W1,20,12,7,39
7,30,1.642713,6.712616,0.534297,0.525551,0.540323,10.223286,0.042459,0.484509,0.155423,0.786505,21.647682,0.075884014,0.310084747,0.024681488,0.024277472,0.024959855,0.472257769,0.001961365,0.022381565,0.00717966,0.036332065,0.472257769,W5,30,9,5,44
7,31,1.533216,4.119816,0.600657,0.639188,0.573468,6.146977,0.053597,0.746107,0.165933,0.870157,15.449116,0.09924296,0.266670015,0.0388797,0.041373759,0.037119794,0.397885355,0.00346926,0.048294478,0.010740615,0.056324064,0.397885355,W5,26,11,5,42
7,32,1.598362,4.710011,0.667199,0.644416,0.684966,2.323815,0.049449,0.665568,0.168853,0.94961,12.462249,0.128256304,0.377942296,0.053537608,0.051709447,0.054963273,0.186468349,0.003967903,0.053406733,0.01354916,0.076198927,0.377942296,W1,32,5,8,45
7,33,0.753142,5.410733,0.500196,0.511455,0.496572,1.659039,0.03754,0.449446,0.124294,0.527374,10.469791,0.071934769,0.516794748,0.047775166,0.048850545,0.047429027,0.15845961,0.003585554,0.042927887,0.011871679,0.050371015,0.516794748,W1,24,10,8,42
7,34,0.605737,1.954633,0.533846,0.513085,0.531004,1.044096,0.043106,0.552018,0.136658,0.627746,6.541929,0.092593026,0.298785419,0.081603759,0.078430231,0.081169331,0.159600632,0.006589188,0.084381533,0.020889557,0.095957324,0.298785419,W1,28,10,2,40
7,35,1.790891,1.827516,0.468029,0.467923,0.472789,2.135581,0.039055,0.449808,0.134054,0.881602,8.667248,0.206627409,0.210853087,0.053999724,0.053987494,0.054548918,0.246396665,0.004506044,0.051897442,0.015466732,0.101716485,0.246396665,W5,22,10,9,41
7,36,0.71666,1.80128,0.518224,0.516599,0.529278,1.455441,0.040355,0.575963,0.212329,1.345237,7.711366,0.092935545,0.233587668,0.06720262,0.066991892,0.068636089,0.188739712,0.005233184,0.074690139,0.027534551,0.1744486,0.233587668,W1,29,11,2,42
7,37,1.78156,1.703774,0.416648,0.416504,0.432702,1.768262,0.035208,0.396875,0.148683,0.772252,7.872468,0.226302603,0.216421839,0.052924699,0.052906407,0.054963958,0.224613425,0.004472295,0.050413034,0.018886453,0.098095286,0.226302603,W0,28,5,2,35
7,38,0.780172,3.910261,0.58222,0.584723,0.610139,2.800314,0.055983,0.753592,0.181953,0.922859,11.182216,0.069768997,0.349685697,0.052066603,0.05229044,0.054563335,0.250425676,0.005006432,0.067392009,0.016271641,0.08252917,0.349685697,W1,26,8,6,40
7,39,1.622502,5.121757,0.533209,0.561528,0.519201,1.248088,0.045569,0.524065,0.167236,0.99276,11.335915,0.143129337,0.451816814,0.047037138,0.049535304,0.04580142,0.110100332,0.004019878,0.046230498,0.014752757,0.087576521,0.451816814,W1,26,10,5,41
7,40,0.680818,2.987393,0.484174,0.442035,0.494014,1.179227,0.038783,0.448121,0.130525,0.565374,7.450464,0.091379275,0.400967376,0.064985751,0.059329862,0.066306474,0.158275646,0.005205448,0.060146724,0.017519043,0.075884401,0.400967376,W1,31,10,2,43
7,41,0.594593,1.277575,0.433811,0.451055,0.438288,0.739246,0.033863,0.369539,0.158931,0.772803,5.269704,0.112832334,0.242437716,0.082321702,0.085593992,0.083171275,0.140282263,0.006425978,0.070125191,0.030159379,0.146650172,0.242437716,W1,26,10,3,39
7,42,1.075274,3.778496,0.50032,0.495279,0.500258,0.863287,0.040324,0.463481,0.146142,0.80276,8.665621,0.124085048,0.436032917,0.057736197,0.057154473,0.057729042,0.099622058,0.004653331,0.05348503,0.016864573,0.092637331,0.436032917,W1,26,9,4,39
7,43,0.829858,1.544308,0.483258,0.501495,0.492132,1.45072,0.034192,0.403321,0.182927,1.00655,6.928761,0.119770043,0.222883716,0.069746669,0.072378741,0.071027417,0.209376539,0.004934793,0.058209686,0.026401113,0.145271283,0.222883716,W1,25,11,3,39
7,44,0.966809,1.665726,0.483661,0.503162,0.486576,2.061442,0.037952,0.459051,0.092123,0.414759,7.171261,0.134817154,0.232277977,0.067444345,0.070163671,0.067850828,0.287458789,0.005292235,0.064012591,0.012846137,0.057836272,0.287458789,W5,32,7,5,44
7,45,0.96523,1.523361,0.416777,0.422902,0.405949,0.984819,0.038395,0.414097,0.099249,0.413958,5.684737,0.169793255,0.267973875,0.073315089,0.074392536,0.07141034,0.173239149,0.00675405,0.072843651,0.017458855,0.0728192,0.267973875,W1,28,3,4,35
7,46,0.686007,3.686884,0.56821,0.553625,0.556336,1.535326,0.043411,0.547381,0.13199,0.602381,8.911551,0.076979529,0.413719677,0.063761067,0.062124427,0.062428639,0.172284937,0.004871318,0.061423763,0.014811114,0.067595529,0.413719677,W1,26,12,5,43
7,47,1.123409,2.609112,0.485093,0.491983,0.470818,0.745015,0.039841,0.499167,0.185544,1.088235,7.738217,0.145176725,0.337172245,0.062687955,0.063578341,0.060843215,0.096277347,0.005148602,0.06450672,0.023977617,0.140631233,0.337172245,W1,28,7,5,40
7,48,0.638639,2.771596,0.499401,0.486977,0.507052,0.938882,0.036879,0.385174,0.185122,0.946455,7.396177,0.086347176,0.374733595,0.067521505,0.065841718,0.068555958,0.126941527,0.004986225,0.052077445,0.025029417,0.127965434,0.374733595,W1,25,6,6,37
7,49,0.860454,2.549871,0.486127,0.517075,0.46694,0.781099,0.04134,0.427264,0.154579,0.777781,7.06253,0.121833677,0.361042148,0.068831849,0.073213848,0.066115117,0.110597619,0.005853426,0.060497301,0.021887199,0.110127815,0.361042148,W1,33,6,4,43
7,50,0.585424,0.743714,0.249983,0.25307,0.240414,0.367504,0.020802,0.291814,0.033165,0.167085,2.952975,0.198248885,0.251852454,0.084654628,0.085700014,0.081414167,0.12445212,0.007044421,0.098820342,0.011231047,0.056581922,0.251852454,W1,13,5,3,21
8,0,0.193798,0.377325,0.117098,0.122285,0.113941,0.285418,0.009353,0.163673,0.025207,0.100621,1.508719,0.128452018,0.250096274,0.077614188,0.081052204,0.075521684,0.189179032,0.006199299,0.108484748,0.016707551,0.066693002,0.250096274,W1,11,3,,14
8,1,1.369118,1.791479,0.449441,0.435834,0.454243,1.106865,0.029298,0.335112,0.095362,0.542752,6.609504,0.207143834,0.271045906,0.067999202,0.0659405,0.068725732,0.167465668,0.004432708,0.050701535,0.014428012,0.082116903,0.271045906,W1,24,8,2,34
8,2,0.644402,4.149121,0.550574,0.539458,0.548874,3.282856,0.048168,0.594094,0.185474,0.904286,11.447307,0.056292891,0.362453894,0.048096378,0.04712532,0.047947871,0.286779764,0.004207802,0.051898145,0.016202413,0.078995523,0.362453894,W1,28,9,7,44
8,3,0.866123,1.661679,0.534934,0.529962,0.527266,0.938943,0.037469,0.430252,0.1588,0.711777,6.397205,0.135390846,0.259750782,0.083619956,0.082842741,0.082421307,0.146773943,0.005857089,0.067256247,0.024823341,0.111263747,0.259750782,W1,28,11,2,41
8,4,0.822863,1.347901,0.381661,0.399851,0.385629,3.787756,0.028028,0.349134,0.163836,1.011239,8.677898,0.094822848,0.155325748,0.043980812,0.046076942,0.044438066,0.436483121,0.003229814,0.040232554,0.018879687,0.116530409,0.436483121,W5,24,7,2,33
8,5,1.295882,2.841556,0.615196,0.653052,0.629501,8.039702,0.053696,0.776209,0.129612,0.611178,15.645584,0.082827333,0.181620322,0.039320744,0.04174034,0.040235059,0.513863976,0.003432023,0.049612018,0.008284255,0.03906393,0.513863976,W5,32,6,5,43
8,6,1.034209,2.81141,0.584012,0.617641,0.585572,4.171929,0.050344,0.778881,0.177015,0.862962,11.673975,0.08859099,0.240827139,0.050026833,0.052907514,0.050160464,0.357370047,0.004312499,0.066719434,0.015163216,0.073921865,0.357370047,W5,29,12,1,42
8,7,1.012473,5.720942,0.516088,0.515946,0.50518,1.862415,0.039836,0.515908,0.186666,0.964687,11.840141,0.085511904,0.483181915,0.043587994,0.043576001,0.042666722,0.157296691,0.003364487,0.043572792,0.015765522,0.081475972,0.483181915,W1,28,7,1,36
8,8,0.954088,7.483488,0.535455,0.555554,0.540473,1.513502,0.046587,0.639352,0.159365,0.928437,13.356301,0.07143355,0.560296447,0.040090067,0.0415949,0.04046577,0.113317452,0.003488017,0.047868942,0.011931822,0.069513034,0.560296447,W1,37,6,2,45
8,9,1.18079,2.490685,0.531749,0.548586,0.528671,2.025573,0.042479,0.50235,0.130998,0.610304,8.592185,0.137426045,0.289877953,0.061887518,0.063847089,0.061529285,0.235745971,0.004943911,0.05846592,0.01524618,0.071030128,0.289877953,W1,32,8,4,44
8,10,0.500115,1.225804,0.464695,0.451872,0.481558,0.560728,0.034053,0.397281,0.17685,0.76711,5.060066,0.098835667,0.242250595,0.091835759,0.089301602,0.095168324,0.110814365,0.006729754,0.078513008,0.034950137,0.151600789,0.242250595,W1,31,5,3,39
8,11,0.82103,1.282479,0.417007,0.435303,0.41817,1.959563,0.038918,0.578628,0.070356,0.268986,6.29044,0.130520282,0.203877471,0.066292183,0.069200724,0.066477067,0.311514457,0.006186849,0.091985298,0.011184591,0.042761079,0.311514457,W5,26,7,4,37
8,12,1.228561,2.898225,0.451064,0.456766,0.443912,2.017601,0.027631,0.294284,0.14825,0.86872,8.835014,0.13905592,0.328038529,0.051054135,0.051699522,0.050244629,0.228364211,0.003127443,0.033308832,0.016779826,0.098326952,0.328038529,W1,23,10,2,35
8,13,1.243648,2.643486,0.497297,0.502496,0.503125,3.694205,0.046685,0.607956,0.172903,0.807272,10.719073,0.116021973,0.246615169,0.046393657,0.046878681,0.046937361,0.344638478,0.004355321,0.056717218,0.016130406,0.075311736,0.344638478,W5,30,6,5,41
8,14,0.785422,1.922032,0.467979,0.453501,0.470629,4.822951,0.039301,0.431876,0.158585,0.7734,10.325676,0.076064947,0.186141033,0.045321875,0.043919739,0.045578517,0.467083317,0.003806143,0.041825446,0.015358316,0.074900665,0.467083317,W5,31,6,3,40
8,15,0.890338,3.187517,0.549006,0.543245,0.551261,3.535887,0.047281,0.674169,0.129461,0.69772,10.805885,0.082393807,0.294979726,0.050806204,0.050273069,0.051014887,0.327218641,0.004375486,0.062389059,0.011980601,0.06456852,0.327218641,W5,30,8,5,43
8,16,1.100534,1.706249,0.46585,0.455773,0.456686,0.736292,0.030849,0.369375,0.161999,0.703488,6.187095,0.177875724,0.275775465,0.075293817,0.073665105,0.07381267,0.119004476,0.004986023,0.059700877,0.02618337,0.113702473,0.275775465,W1,29,6,4,39
8,17,0.647155,2.434235,0.551268,0.571124,0.539842,1.79217,0.041468,0.536984,0.195089,1.26033,8.569665,0.075516954,0.284052527,0.064327835,0.066644846,0.062994528,0.209129528,0.004838929,0.062661026,0.022765067,0.147068759,0.284052527,W1,29,8,4,41
8,18,1.024682,2.626058,0.55073,0.569633,0.545272,1.802428,0.038234,0.613377,0.159414,0.72819,8.658018,0.118350643,0.303309372,0.063609246,0.065792541,0.062978848,0.208180209,0.004416022,0.070844967,0.018412297,0.084105854,0.303309372,W1,32,7,3,42
8,19,0.662362,2.325811,0.401793,0.38898,0.393975,2.607923,0.031965,0.426048,0.099526,0.498148,7.836531,0.084522348,0.296790889,0.051271794,0.049636759,0.050274158,0.332790491,0.004078973,0.054366913,0.012700262,0.063567413,0.332790491,W5,25,6,3,34
8,20,1.149485,3.090878,0.584445,0.583649,0.589914,5.076144,0.045354,0.564367,0.173509,0.892219,12.749964,0.090155941,0.242422488,0.045838953,0.045776521,0.046267895,0.398130065,0.003557187,0.044264203,0.013608587,0.069978158,0.398130065,W5,28,12,4,44
8,21,0.978297,2.653997,0.501167,0.538349,0.510257,0.82497,0.037224,0.426635,0.126784,0.598797,7.196477,0.1359411,0.368791146,0.069640603,0.074807298,0.070903721,0.114635258,0.005172531,0.059283869,0.017617509,0.083206964,0.368791146,W1,25,7,8,40
8,22,1.128809,2.317786,0.598741,0.589221,0.605712,1.623384,0.054055,0.62657,0.132393,0.557548,8.234219,0.137087561,0.28148219,0.072713757,0.071557606,0.073560346,0.197150938,0.006564678,0.076093434,0.016078392,0.067711097,0.28148219,W1,31,8,6,45
8,23,0.569685,1.642514,0.433305,0.428457,0.425327,1.557443,0.036957,0.457136,0.131271,0.703711,6.385806,0.089211135,0.257213263,0.067854395,0.067095211,0.066605061,0.243891374,0.005787367,0.071586265,0.020556685,0.110199245,0.257213263,W1,26,4,5,35
8,24,0.82692,2.219444,0.56879,0.540222,0.576337,2.820142,0.048505,0.519535,0.193776,1.211124,9.524795,0.086817617,0.233017509,0.059716771,0.056717441,0.060509124,0.296084273,0.005092498,0.054545531,0.020344375,0.127154863,0.296084273,W5,25,12,2,39
8,25,0.993722,4.945166,0.600459,0.610611,0.602123,3.506089,0.050963,0.579548,0.215954,1.126656,13.231291,0.075103934,0.373747807,0.045381739,0.046149011,0.045507502,0.264984649,0.003851703,0.043801319,0.016321461,0.085150875,0.373747807,W1,30,8,3,41
8,26,1.532543,2.714362,0.433392,0.400307,0.441782,1.639391,0.036853,0.584334,0.112957,0.6636,8.559521,0.179045416,0.31711611,0.05063274,0.046767453,0.051612935,0.191528358,0.004305498,0.068267138,0.01319665,0.077527703,0.31711611,W1,30,4,4,38
8,27,1.44266,1.770012,0.498772,0.488129,0.497983,3.362233,0.040848,0.460651,0.149484,0.733702,9.444474,0.152751757,0.187412449,0.052810988,0.051684085,0.052727447,0.356000027,0.004325069,0.048774659,0.015827668,0.077685851,0.356000027,W5,28,5,9,42
8,28,0.70074,2.796016,0.497621,0.486523,0.501235,2.09082,0.036023,0.495869,0.138098,0.613777,8.356722,0.083853454,0.334582866,0.059547392,0.058219359,0.059979858,0.250196189,0.004310662,0.05933774,0.016525379,0.0734471,0.334582866,W1,29,8,4,41
8,29,0.696332,2.038815,0.533899,0.516195,0.531442,1.737146,0.049271,0.638848,0.098027,0.489158,7.329133,0.095008782,0.278179561,0.072846133,0.070430568,0.072510896,0.237019304,0.006722623,0.087165562,0.013374979,0.066741591,0.278179561,W1,31,10,3,44
8,30,0.820709,2.685489,0.498882,0.490182,0.495584,1.273614,0.043492,0.471223,0.114261,0.635619,7.529055,0.109005579,0.356683408,0.066260905,0.065105382,0.065822869,0.169159875,0.005776555,0.06258727,0.015176008,0.084422149,0.356683408,W1,24,8,4,36
8,31,1.364102,4.29186,0.567212,0.553041,0.570785,2.521541,0.053873,0.725965,0.13144,0.656907,11.436726,0.11927382,0.375269985,0.049595662,0.048356584,0.049908077,0.220477521,0.004710526,0.063476645,0.0114928,0.057438379,0.375269985,W1,25,9,8,42
8,32,1.313953,1.155457,0.382503,0.363815,0.372615,0.747649,0.028491,0.326027,0.11258,0.49687,5.29996,0.247917531,0.2180124,0.072170922,0.068644858,0.070305248,0.141066914,0.005375701,0.061514993,0.02124167,0.093749764,0.247917531,W0,22,12,2,36
8,33,0.617615,2.962339,0.449075,0.449816,0.446343,3.630825,0.044056,0.51704,0.112686,0.46702,9.696815,0.063692563,0.305496083,0.046311598,0.046388015,0.046029856,0.374434802,0.004543347,0.053320601,0.011620929,0.048162206,0.374434802,W5,28,4,4,36
8,34,1.084372,2.087893,0.565509,0.585433,0.576442,5.131627,0.050354,0.593403,0.139734,0.676629,11.491396,0.094363818,0.18169185,0.049211514,0.050945333,0.050162922,0.446562541,0.004381887,0.051638896,0.01215988,0.058881358,0.446562541,W5,33,7,8,48
8,35,1.271513,1.558995,0.449611,0.461906,0.444467,1.852884,0.039438,0.435155,0.146222,1.051034,7.711225,0.164891181,0.202172158,0.058306041,0.05990047,0.057638961,0.240284002,0.005114363,0.056431371,0.018962227,0.136299226,0.240284002,W5,26,9,5,40
8,36,1.034755,1.702595,0.518572,0.537389,0.521473,0.687266,0.040364,0.417905,0.182578,1.086897,6.729794,0.153757307,0.252993628,0.077056148,0.079852221,0.077487216,0.102122888,0.005997806,0.06209774,0.027129805,0.161505241,0.252993628,W1,23,10,5,38
8,37,1.194077,2.545043,0.517111,0.513503,0.511596,0.861524,0.046867,0.50109,0.124148,0.518652,7.333611,0.162822517,0.347038178,0.070512467,0.070020485,0.06976045,0.117476097,0.006390713,0.068327867,0.016928632,0.070722595,0.347038178,W1,28,12,4,44
8,38,0.621303,1.11685,0.450137,0.457216,0.44607,0.773771,0.037056,0.447535,0.125677,0.548555,5.02417,0.123662814,0.222295424,0.089594301,0.09100329,0.088784814,0.154009717,0.007375547,0.089076405,0.02501448,0.109183208,0.222295424,W1,23,11,5,39
8,39,0.945157,1.219822,0.432829,0.436526,0.439145,0.814089,0.037718,0.503756,0.093792,0.376023,5.298857,0.178369977,0.23020474,0.081683465,0.082381163,0.08287542,0.153634831,0.007118139,0.095068804,0.017700421,0.07096304,0.23020474,W1,22,9,6,37
8,40,0.967151,2.425528,0.517306,0.525388,0.502617,4.107657,0.043406,0.519624,0.1345,0.716512,10.459689,0.092464604,0.231892937,0.049457111,0.050229792,0.048052767,0.39271311,0.004149837,0.049678724,0.012858891,0.068502228,0.39271311,W5,28,9,3,40
8,41,0.960785,3.01782,0.549831,0.561754,0.548863,3.613203,0.049118,0.771795,0.191884,0.930177,11.19523,0.085820926,0.269563019,0.04911297,0.050177978,0.049026505,0.322744865,0.004387404,0.068939629,0.0171398,0.083086904,0.322744865,W5,27,10,5,42
8,42,0.72925,2.272897,0.468677,0.493331,0.460407,0.995132,0.034079,0.362529,0.114413,0.696555,6.62727,0.110037768,0.34296128,0.070719467,0.074439551,0.069471592,0.150157154,0.005142238,0.054702615,0.017263971,0.105104364,0.34296128,W1,23,8,4,35
8,43,1.474051,3.007939,0.398956,0.380554,0.396735,4.95682,0.029988,0.358161,0.130304,0.684424,11.817932,0.124730029,0.254523296,0.033758529,0.032201404,0.033570594,0.419432097,0.0025375,0.030306571,0.011025956,0.057914024,0.419432097,W5,16,12,,28
8,44,1.853371,8.097822,0.632071,0.64802,0.636981,9.450101,0.053029,0.740377,0.198539,1.040765,23.351076,0.079369833,0.346785818,0.027068175,0.027751184,0.027278443,0.404696597,0.002270945,0.031706333,0.008502349,0.044570323,0.404696597,W5,37,8,4,49
8,45,0.674783,4.985805,0.400574,0.370425,0.395505,6.822169,0.030856,0.334988,0.094818,0.449524,14.559447,0.046346747,0.342444668,0.027512996,0.025442244,0.027164837,0.46857336,0.002119311,0.023008291,0.006512473,0.030875074,0.46857336,W5,27,7,4,38
